name,POI,geometry
,Education,POINT (8274267 3703558)
,Education,POINT (8272903 3703554)
,Education,POINT (8274346 3703515)
,Education,POINT (8274088 3703495)
,Education,POINT (8274212 3703476)
,Education,POINT (8273148 3703443)
,Education,POINT (8274641 3703439)
,Education,POINT (8274679 3703424)
,Education,POINT (8274128 3703415)
,Education,POINT (8273795 3703372)
,Education,POINT (8273796 3703372)
,Education,POINT (8273650 3703364)
,Education,POINT (8273650 3703363)
,Education,POINT (8273318 3703346)
,Education,POINT (8273789 3703291)
,Education,POINT (8273790 3703291)
,Education,POINT (8274044 3703277)
,Education,POINT (8273243 3703254)
,Education,POINT (8274224 3703221)
,Education,POINT (8273674 3703211)
,Education,POINT (8274500 3703209)
,Education,POINT (8274233 3703167)
,Education,POINT (8274232 3703167)
,Education,POINT (8273527 3703139)
,Education,POINT (8272818 3703101)
,Education,POINT (8272818 3703100)
,Education,POINT (8274147 3703092)
,Education,POINT (8272935 3703086)
,Education,POINT (8273785 3703062)
,Education,POINT (8273707 3703061)
,Education,POINT (8273499 3703054)
,Education,POINT (8272918 3703037)
,Education,POINT (8273775 3703017)
,Education,POINT (8272880 3703007)
,Education,POINT (8273902 3702993)
,Education,POINT (8273303 3702971)
,Education,POINT (8272835 3702947)
,Education,POINT (8273134 3702947)
,Education,POINT (8273444 3702942)
,Education,POINT (8273264 3702937)
,Education,POINT (8274073 3702929)
,Education,POINT (8273482 3702918)
,Education,POINT (8273418 3702889)
,Education,POINT (8273418 3702888)
,Education,POINT (8273466 3702871)
,Education,POINT (8273466 3702870)
,Education,POINT (8273056 3702818)
,Education,POINT (8274230 3702816)
,Education,POINT (8274270 3702771)
,Education,POINT (8274382 3702757)
,Education,POINT (8274458 3702730)
,Education,POINT (8272864 3702725)
,Education,POINT (8272924 3702723)
,Education,POINT (8273497 3702710)
,Education,POINT (8272838 3702697)
,Education,POINT (8273235 3702660)
,Education,POINT (8273235 3702659)
,Education,POINT (8273269 3702634)
,Education,POINT (8274673 3702563)
,Education,POINT (8273414 3702544)
,Education,POINT (8274044 3702508)
,Education,POINT (8273510 3702497)
,Education,POINT (8273261 3702419)
,Education,POINT (8274492 3702419)
,Education,POINT (8274492 3702418)
,Education,POINT (8272962 3702407)
,Education,POINT (8274374 3702389)
,Education,POINT (8273260 3702386)
,Education,POINT (8274444 3702359)
,Education,POINT (8274585 3702273)
,Education,POINT (8274586 3702273)
,Education,POINT (8274585 3702272)
,Education,POINT (8273621 3702248)
,Education,POINT (8273440 3702121)
,Education,POINT (8274445 3705870)
,Education,POINT (8273686 3705869)
,Education,POINT (8273246 3705793)
,Education,POINT (8273200 3705772)
,Education,POINT (8274413 3705758)
,Education,POINT (8274434 3705741)
,Education,POINT (8274434 3705740)
,Education,POINT (8272790 3705724)
,Education,POINT (8273142 3705718)
,Education,POINT (8273046 3705698)
,Education,POINT (8273302 3705560)
,Education,POINT (8273303 3705560)
,Education,POINT (8273302 3705559)
,Education,POINT (8272962 3705555)
,Education,POINT (8272962 3705554)
,Education,POINT (8273239 3705517)
,Education,POINT (8272982 3705449)
,Education,POINT (8273690 3705435)
,Education,POINT (8272977 3705291)
,Education,POINT (8273317 3705274)
,Education,POINT (8272952 3705259)
,Education,POINT (8272953 3705259)
,Education,POINT (8272947 3705231)
,Education,POINT (8272947 3705230)
,Education,POINT (8273430 3705179)
,Education,POINT (8272913 3705147)
,Education,POINT (8273274 3705078)
,Education,POINT (8273092 3705066)
,Education,POINT (8273096 3705044)
,Education,POINT (8273252 3704996)
,Education,POINT (8273167 3704990)
,Education,POINT (8273228 3704962)
,Education,POINT (8272984 3704953)
,Education,POINT (8272985 3704953)
,Education,POINT (8272793 3704908)
,Education,POINT (8272793 3704907)
,Education,POINT (8273939 3704871)
,Education,POINT (8273945 3704746)
,Education,POINT (8273014 3704647)
,Education,POINT (8273754 3704537)
,Education,POINT (8273755 3704537)
,Education,POINT (8273478 3704476)
,Education,POINT (8273842 3704438)
,Education,POINT (8273842 3704437)
,Education,POINT (8273238 3704416)
,Education,POINT (8273873 3704412)
,Education,POINT (8273116 3704374)
,Education,POINT (8274167 3704361)
,Education,POINT (8273313 3704278)
,Education,POINT (8273992 3704277)
,Education,POINT (8273145 3704222)
,Education,POINT (8274690 3704219)
,Education,POINT (8273357 3704218)
,Education,POINT (8273861 3704200)
,Education,POINT (8274027 3704152)
,Education,POINT (8274301 3704136)
,Education,POINT (8274528 3707750)
,Education,POINT (8274529 3707750)
,Education,POINT (8274047 3707656)
,Education,POINT (8273916 3707654)
,Education,POINT (8273117 3707501)
,Education,POINT (8273228 3707416)
,Education,POINT (8273464 3707413)
,Education,POINT (8273190 3707403)
,Education,POINT (8273271 3707369)
,Education,POINT (8273069 3707343)
,Education,POINT (8273835 3707324)
,Education,POINT (8274075 3707310)
,Education,POINT (8273066 3707286)
,Education,POINT (8272958 3707182)
,Education,POINT (8272958 3707181)
,Education,POINT (8274146 3707133)
,Education,POINT (8273893 3707125)
,Education,POINT (8273893 3707124)
,Education,POINT (8273815 3707094)
,Education,POINT (8273216 3707091)
,Education,POINT (8273217 3707091)
,Education,POINT (8273654 3707057)
,Education,POINT (8273398 3707039)
,Education,POINT (8272862 3706957)
,Education,POINT (8273343 3706946)
,Education,POINT (8273283 3706917)
,Education,POINT (8273508 3706903)
,Education,POINT (8273609 3706787)
,Education,POINT (8273610 3706787)
,Education,POINT (8274476 3706786)
,Education,POINT (8274476 3706785)
,Education,POINT (8272860 3706769)
,Education,POINT (8273611 3706749)
,Education,POINT (8273552 3706692)
,Education,POINT (8273011 3706619)
,Education,POINT (8274547 3706529)
,Education,POINT (8274547 3706528)
,Education,POINT (8274530 3706528)
,Education,POINT (8273568 3706266)
,Education,POINT (8273568 3706265)
,Education,POINT (8272901 3706199)
,Education,POINT (8273076 3706111)
,Education,POINT (8272924 3706106)
,Education,POINT (8274144 3709736)
,Education,POINT (8274145 3709736)
,Education,POINT (8273988 3709702)
,Education,POINT (8274055 3709632)
,Education,POINT (8274140 3709612)
,Education,POINT (8273783 3709535)
,Education,POINT (8274241 3709525)
,Education,POINT (8273972 3709519)
,Education,POINT (8274347 3709404)
,Education,POINT (8274348 3709404)
,Education,POINT (8273616 3709337)
,Education,POINT (8273394 3709234)
,Education,POINT (8274513 3709224)
,Education,POINT (8273735 3709214)
,Education,POINT (8273415 3709190)
,Education,POINT (8273346 3709169)
,Education,POINT (8274620 3709155)
,Education,POINT (8274653 3709142)
,Education,POINT (8274428 3709138)
,Education,POINT (8273789 3709104)
,Education,POINT (8273561 3709098)
,Education,POINT (8274572 3709046)
,Education,POINT (8274315 3709018)
,Education,POINT (8274596 3709015)
,Education,POINT (8274624 3708978)
,Education,POINT (8273121 3708938)
,Education,POINT (8273122 3708938)
,Education,POINT (8274490 3708916)
,Education,POINT (8273628 3708842)
,Education,POINT (8273193 3708627)
,Education,POINT (8273142 3708581)
,Education,POINT (8273141 3708581)
,Education,POINT (8274041 3708579)
,Education,POINT (8274041 3708578)
,Education,POINT (8274170 3708568)
,Education,POINT (8273488 3708557)
,Education,POINT (8274559 3708478)
,Education,POINT (8273601 3708377)
,Education,POINT (8273545 3708329)
,Education,POINT (8273546 3708329)
,Education,POINT (8273783 3708281)
,Education,POINT (8273784 3708281)
,Education,POINT (8272810 3708278)
,Education,POINT (8274120 3708267)
,Education,POINT (8272947 3708231)
,Education,POINT (8273390 3708182)
,Education,POINT (8274571 3708177)
,Education,POINT (8272808 3708174)
,Education,POINT (8273594 3708172)
,Education,POINT (8273650 3708164)
,Education,POINT (8272886 3708118)
,Education,POINT (8272819 3708094)
,Education,POINT (8273453 3707972)
,Education,POINT (8273878 3707928)
,Education,POINT (8273911 3707924)
,Education,POINT (8273394 3707879)
,Education,POINT (8240352 3718978)
,Education,POINT (8240351 3718978)
,Education,POINT (8241475 3718317)
,Education,POINT (8241303 3718239)
,Education,POINT (8274425 3711647)
,Education,POINT (8274426 3711647)
,Education,POINT (8274425 3711646)
,Education,POINT (8274426 3711646)
,Education,POINT (8273213 3711604)
,Education,POINT (8273209 3711572)
,Education,POINT (8273301 3711564)
,Education,POINT (8273301 3711563)
,Education,POINT (8273776 3711559)
,Education,POINT (8272792 3711538)
,Education,POINT (8273860 3711535)
,Education,POINT (8273884 3711519)
,Education,POINT (8274217 3711463)
,Education,POINT (8273322 3711454)
,Education,POINT (8273323 3711454)
,Education,POINT (8273410 3711444)
,Education,POINT (8274170 3711437)
,Education,POINT (8273331 3711433)
,Education,POINT (8273332 3711433)
,Education,POINT (8274691 3711411)
,Education,POINT (8274536 3711410)
,Education,POINT (8274064 3711408)
,Education,POINT (8274396 3711394)
,Education,POINT (8273337 3711394)
,Education,POINT (8273373 3711385)
,Education,POINT (8274026 3711359)
,Education,POINT (8273609 3711264)
,Education,POINT (8274205 3711260)
,Education,POINT (8273647 3711239)
,Education,POINT (8274293 3711235)
,Education,POINT (8273272 3711221)
,Education,POINT (8273481 3711109)
,Education,POINT (8272793 3711105)
,Education,POINT (8272832 3711086)
,Education,POINT (8272832 3711085)
,Education,POINT (8274088 3711063)
,Education,POINT (8272890 3711044)
,Education,POINT (8273249 3710950)
,Education,POINT (8273354 3710880)
,Education,POINT (8273073 3710837)
,Education,POINT (8273215 3710837)
,Education,POINT (8273554 3710836)
,Education,POINT (8273554 3710835)
,Education,POINT (8272942 3710832)
,Education,POINT (8273102 3710822)
,Education,POINT (8273059 3710800)
,Education,POINT (8273118 3710799)
,Education,POINT (8273146 3710717)
,Education,POINT (8273344 3710692)
,Education,POINT (8273205 3710691)
,Education,POINT (8272896 3710684)
,Education,POINT (8273208 3710665)
,Education,POINT (8273027 3710613)
,Education,POINT (8273313 3710432)
,Education,POINT (8272989 3710042)
,Education,POINT (8273870 3709758)
,Education,POINT (8273844 3712082)
,Education,POINT (8273930 3712067)
,Education,POINT (8273037 3711927)
,Education,POINT (8272891 3711918)
,Education,POINT (8272911 3711908)
,Education,POINT (8274210 3711903)
,Education,POINT (8272853 3711900)
,Education,POINT (8273832 3711900)
,Education,POINT (8274239 3711896)
,Education,POINT (8273759 3711870)
,Education,POINT (8274302 3711862)
,Education,POINT (8273925 3711862)
,Education,POINT (8273173 3711794)
,Education,POINT (8273313 3711766)
,Education,POINT (8274434 3711678)
,Education,POINT (8272913 3721055)
,Education,POINT (8272823 3720520)
,Education,POINT (8272824 3720520)
,Education,POINT (8273425 3720437)
,Education,POINT (8273425 3720436)
,Education,POINT (8273209 3720423)
,Education,POINT (8273004 3720389)
,Education,POINT (8274409 3721514)
,Education,POINT (8273493 3726393)
,Education,POINT (8273454 3726362)
,Education,POINT (8273455 3726362)
,Education,POINT (8274163 3726127)
,Education,POINT (8276280 3667466)
,Education,POINT (8276225 3670889)
,Education,POINT (8276257 3670876)
,Education,POINT (8275158 3670788)
,Education,POINT (8276548 3672781)
,Education,POINT (8276252 3680627)
,Education,POINT (8276251 3680627)
,Education,POINT (8276341 3680626)
,Education,POINT (8276514 3680604)
,Education,POINT (8275826 3680540)
,Education,POINT (8275041 3679447)
,Education,POINT (8274721 3679425)
,Education,POINT (8274937 3679363)
,Education,POINT (8274955 3681917)
,Education,POINT (8274782 3681794)
,Education,POINT (8276461 3683391)
,Education,POINT (8276577 3685842)
,Education,POINT (8241239 3722680)
,Education,POINT (8241473 3722595)
,Education,POINT (8241295 3722539)
,Education,POINT (8240377 3721325)
,Education,POINT (8276487 3688493)
,Education,POINT (8276470 3688475)
,Education,POINT (8276391 3688456)
,Education,POINT (8274994 3688394)
,Education,POINT (8275811 3688307)
,Education,POINT (8275774 3688205)
,Education,POINT (8276172 3688162)
,Education,POINT (8276021 3688145)
,Education,POINT (8276020 3688145)
,Education,POINT (8275825 3688140)
,Education,POINT (8276137 3688132)
,Education,POINT (8276343 3688101)
,Education,POINT (8275268 3688010)
,Education,POINT (8275064 3687975)
,Education,POINT (8275061 3687963)
,Education,POINT (8275077 3687928)
,Education,POINT (8275879 3687917)
,Education,POINT (8274700 3687711)
,Education,POINT (8275645 3687519)
,Education,POINT (8275057 3687514)
,Education,POINT (8275556 3687141)
,Education,POINT (8275557 3687141)
,Education,POINT (8275304 3687137)
,Education,POINT (8275304 3687136)
,Education,POINT (8276009 3686856)
,Education,POINT (8276241 3690640)
,Education,POINT (8274959 3690611)
,Education,POINT (8276324 3690611)
,Education,POINT (8276324 3690610)
,Education,POINT (8275884 3690598)
,Education,POINT (8276498 3690577)
,Education,POINT (8276498 3690576)
,Education,POINT (8275775 3690527)
,Education,POINT (8276274 3690430)
,Education,POINT (8275913 3690425)
,Education,POINT (8275913 3690424)
,Education,POINT (8275656 3690391)
,Education,POINT (8276091 3690386)
,Education,POINT (8276078 3690372)
,Education,POINT (8276101 3690365)
,Education,POINT (8275989 3690350)
,Education,POINT (8275940 3690308)
,Education,POINT (8276406 3690247)
,Education,POINT (8276406 3690246)
,Education,POINT (8276263 3690216)
,Education,POINT (8275912 3690158)
,Education,POINT (8276090 3690077)
,Education,POINT (8276408 3690059)
,Education,POINT (8275316 3690050)
,Education,POINT (8276362 3690033)
,Education,POINT (8275832 3690028)
,Education,POINT (8276254 3690015)
,Education,POINT (8276305 3689989)
,Education,POINT (8276001 3689980)
,Education,POINT (8275784 3689961)
,Education,POINT (8275773 3689957)
,Education,POINT (8275770 3689934)
,Education,POINT (8275803 3689922)
,Education,POINT (8276595 3689631)
,Education,POINT (8275453 3689602)
,Education,POINT (8275973 3689488)
,Education,POINT (8275185 3689289)
,Education,POINT (8275135 3689237)
,Education,POINT (8275136 3689237)
,Education,POINT (8275946 3689199)
,Education,POINT (8275159 3689115)
,Education,POINT (8276382 3689071)
,Education,POINT (8275524 3689058)
,Education,POINT (8275525 3689058)
,Education,POINT (8275379 3688947)
,Education,POINT (8275598 3688912)
,Education,POINT (8276338 3688895)
,Education,POINT (8275073 3688865)
,Education,POINT (8275589 3688855)
,Education,POINT (8275589 3688854)
,Education,POINT (8275548 3688839)
,Education,POINT (8275535 3688816)
,Education,POINT (8275519 3688772)
,Education,POINT (8275395 3688752)
,Education,POINT (8275633 3692554)
,Education,POINT (8275004 3692535)
,Education,POINT (8275182 3692359)
,Education,POINT (8276579 3692325)
,Education,POINT (8276376 3692277)
,Education,POINT (8276376 3692276)
,Education,POINT (8276433 3692269)
,Education,POINT (8276433 3692268)
,Education,POINT (8276312 3692244)
,Education,POINT (8276313 3692244)
,Education,POINT (8276240 3692217)
,Education,POINT (8276359 3692169)
,Education,POINT (8276359 3692168)
,Education,POINT (8276484 3692156)
,Education,POINT (8276212 3692129)
,Education,POINT (8276212 3692128)
,Education,POINT (8276312 3692127)
,Education,POINT (8276312 3692087)
,Education,POINT (8276313 3692087)
,Education,POINT (8276482 3691980)
,Education,POINT (8276481 3691980)
,Education,POINT (8276444 3691977)
,Education,POINT (8276368 3691935)
,Education,POINT (8276407 3691897)
,Education,POINT (8276339 3691883)
,Education,POINT (8275948 3691853)
,Education,POINT (8276270 3691808)
,Education,POINT (8276335 3691806)
,Education,POINT (8275991 3691803)
,Education,POINT (8275992 3691803)
,Education,POINT (8275899 3691797)
,Education,POINT (8275341 3691768)
,Education,POINT (8275342 3691768)
,Education,POINT (8275417 3691753)
,Education,POINT (8276183 3691751)
,Education,POINT (8275485 3691749)
,Education,POINT (8275492 3691725)
,Education,POINT (8275917 3691711)
,Education,POINT (8276169 3691706)
,Education,POINT (8276343 3691633)
,Education,POINT (8276382 3691631)
,Education,POINT (8275664 3691528)
,Education,POINT (8276166 3691501)
,Education,POINT (8275383 3691476)
,Education,POINT (8276554 3691469)
,Education,POINT (8275751 3691451)
,Education,POINT (8276586 3691450)
,Education,POINT (8276110 3691449)
,Education,POINT (8275857 3691421)
,Education,POINT (8276171 3691373)
,Education,POINT (8276171 3691372)
,Education,POINT (8276570 3691321)
,Education,POINT (8275846 3691304)
,Education,POINT (8275846 3691303)
,Education,POINT (8276432 3691277)
,Education,POINT (8276433 3691277)
,Education,POINT (8276564 3691235)
,Education,POINT (8276565 3691235)
,Education,POINT (8276564 3691234)
,Education,POINT (8276565 3691234)
,Education,POINT (8276280 3691221)
,Education,POINT (8276280 3691220)
,Education,POINT (8275668 3691218)
,Education,POINT (8276498 3691210)
,Education,POINT (8276498 3691209)
,Education,POINT (8276101 3691192)
,Education,POINT (8276101 3691191)
,Education,POINT (8276547 3691179)
,Education,POINT (8276548 3691179)
,Education,POINT (8275553 3691172)
,Education,POINT (8276346 3691168)
,Education,POINT (8275909 3691135)
,Education,POINT (8275909 3691134)
,Education,POINT (8275682 3691081)
,Education,POINT (8276312 3691075)
,Education,POINT (8276063 3691057)
,Education,POINT (8276064 3691057)
,Education,POINT (8276150 3690998)
,Education,POINT (8276332 3690997)
,Education,POINT (8276187 3690978)
,Education,POINT (8276014 3690943)
,Education,POINT (8276014 3690942)
,Education,POINT (8275956 3690914)
,Education,POINT (8275993 3690913)
,Education,POINT (8276562 3690898)
,Education,POINT (8276128 3690865)
,Education,POINT (8275671 3690838)
,Education,POINT (8275803 3690831)
,Education,POINT (8275768 3690811)
,Education,POINT (8276356 3690792)
,Education,POINT (8276578 3690782)
,Education,POINT (8276578 3690781)
,Education,POINT (8276408 3690768)
,Education,POINT (8276453 3690754)
,Education,POINT (8276046 3690754)
,Education,POINT (8276046 3690753)
,Education,POINT (8275844 3690736)
,Education,POINT (8276073 3690678)
,Education,POINT (8275215 3690673)
,Education,POINT (8275216 3690673)
,Education,POINT (8275241 3690671)
,Education,POINT (8275558 3690665)
,Education,POINT (8276448 3690663)
,Education,POINT (8275998 3694458)
,Education,POINT (8276315 3694454)
,Education,POINT (8275584 3694437)
,Education,POINT (8276360 3694422)
,Education,POINT (8276440 3694387)
,Education,POINT (8276494 3694382)
,Education,POINT (8276539 3694371)
,Education,POINT (8276448 3694359)
,Education,POINT (8275051 3694290)
,Education,POINT (8276515 3694241)
,Education,POINT (8275128 3694220)
,Education,POINT (8274975 3694128)
,Education,POINT (8275362 3694120)
,Education,POINT (8275547 3694089)
,Education,POINT (8275548 3694089)
,Education,POINT (8275129 3694077)
,Education,POINT (8274700 3694036)
,Education,POINT (8274700 3694035)
,Education,POINT (8275802 3694013)
,Education,POINT (8275174 3693979)
,Education,POINT (8275793 3693958)
,Education,POINT (8275635 3693956)
,Education,POINT (8275685 3693927)
,Education,POINT (8275808 3693920)
,Education,POINT (8275136 3693905)
,Education,POINT (8275588 3693902)
,Education,POINT (8275574 3693872)
,Education,POINT (8276048 3693867)
,Education,POINT (8275037 3693861)
,Education,POINT (8275752 3693818)
,Education,POINT (8276132 3693806)
,Education,POINT (8275476 3693801)
,Education,POINT (8275475 3693801)
,Education,POINT (8275476 3693800)
,Education,POINT (8275106 3693800)
,Education,POINT (8275284 3693797)
,Education,POINT (8275285 3693797)
,Education,POINT (8275791 3693795)
,Education,POINT (8275561 3693775)
,Education,POINT (8275184 3693747)
,Education,POINT (8275776 3693743)
,Education,POINT (8274811 3693742)
,Education,POINT (8275533 3693647)
,Education,POINT (8275819 3693589)
,Education,POINT (8275589 3693539)
,Education,POINT (8275565 3693509)
,Education,POINT (8274783 3693448)
,Education,POINT (8274875 3693412)
,Education,POINT (8275183 3693404)
,Education,POINT (8275829 3693388)
,Education,POINT (8274941 3693354)
,Education,POINT (8275464 3693349)
,Education,POINT (8275464 3693348)
,Education,POINT (8276086 3693316)
,Education,POINT (8275970 3693314)
,Education,POINT (8275370 3693308)
,Education,POINT (8274957 3693305)
,Education,POINT (8274958 3693305)
,Education,POINT (8275394 3693287)
,Education,POINT (8275079 3693277)
,Education,POINT (8275490 3693276)
,Education,POINT (8275491 3693276)
,Education,POINT (8276194 3693275)
,Education,POINT (8276265 3693225)
,Education,POINT (8276095 3693190)
,Education,POINT (8275076 3693187)
,Education,POINT (8276385 3693180)
,Education,POINT (8276372 3693173)
,Education,POINT (8275249 3693134)
,Education,POINT (8276360 3693131)
,Education,POINT (8276360 3693130)
,Education,POINT (8275348 3693066)
,Education,POINT (8276124 3693056)
,Education,POINT (8275332 3693044)
,Education,POINT (8275227 3693016)
,Education,POINT (8274718 3693010)
,Education,POINT (8276244 3693005)
,Education,POINT (8275043 3692959)
,Education,POINT (8276582 3692947)
,Education,POINT (8276552 3692942)
,Education,POINT (8276174 3692896)
,Education,POINT (8276020 3692875)
,Education,POINT (8275939 3692873)
,Education,POINT (8276577 3692857)
,Education,POINT (8276133 3692846)
,Education,POINT (8274874 3692842)
,Education,POINT (8276182 3692835)
,Education,POINT (8274888 3692834)
,Education,POINT (8276195 3692797)
,Education,POINT (8275901 3692756)
,Education,POINT (8275745 3692755)
,Education,POINT (8276357 3692730)
,Education,POINT (8276371 3692720)
,Education,POINT (8276370 3692705)
,Education,POINT (8276370 3692704)
,Education,POINT (8276136 3692696)
,Education,POINT (8275862 3692653)
,Education,POINT (8274829 3692629)
,Education,POINT (8274828 3692629)
,Education,POINT (8275768 3696339)
,Education,POINT (8275802 3696326)
,Education,POINT (8275803 3696326)
,Education,POINT (8275988 3696321)
,Education,POINT (8275868 3696185)
,Education,POINT (8276379 3696172)
,Education,POINT (8276053 3696167)
,Education,POINT (8275889 3696165)
,Education,POINT (8275919 3696089)
,Education,POINT (8275998 3695942)
,Education,POINT (8275920 3695757)
,Education,POINT (8275921 3695757)
,Education,POINT (8275059 3695700)
,Education,POINT (8274836 3695624)
,Education,POINT (8275078 3695584)
,Education,POINT (8275983 3695540)
,Education,POINT (8274946 3695532)
,Education,POINT (8275711 3695372)
,Education,POINT (8275737 3695330)
,Education,POINT (8275738 3695330)
,Education,POINT (8275808 3695265)
,Education,POINT (8274740 3695185)
,Education,POINT (8274741 3695185)
,Education,POINT (8274933 3695113)
,Education,POINT (8275231 3695108)
,Education,POINT (8275028 3695103)
,Education,POINT (8276584 3695011)
,Education,POINT (8275046 3694964)
,Education,POINT (8276435 3694896)
,Education,POINT (8275720 3694713)
,Education,POINT (8274809 3694660)
,Education,POINT (8275957 3694613)
,Education,POINT (8275958 3694613)
,Education,POINT (8275422 3694607)
,Education,POINT (8276385 3694599)
,Education,POINT (8276128 3694574)
,Education,POINT (8274972 3694514)
,Education,POINT (8276169 3694509)
,Education,POINT (8275050 3694498)
,Education,POINT (8274976 3694494)
,Education,POINT (8274878 3694486)
,Education,POINT (8275496 3698279)
,Education,POINT (8275882 3698234)
,Education,POINT (8275883 3698234)
,Education,POINT (8276106 3698176)
,Education,POINT (8276312 3698161)
,Education,POINT (8276313 3698161)
,Education,POINT (8274983 3698160)
,Education,POINT (8275815 3698154)
,Education,POINT (8275815 3698153)
,Education,POINT (8275599 3698151)
,Education,POINT (8275599 3698150)
,Education,POINT (8276035 3698146)
,Education,POINT (8276034 3698146)
,Education,POINT (8274843 3698145)
,Education,POINT (8276285 3698133)
,Education,POINT (8274956 3698098)
,Education,POINT (8275847 3698087)
,Education,POINT (8276076 3698030)
,Education,POINT (8274936 3697985)
,Education,POINT (8275077 3697973)
,Education,POINT (8275805 3697943)
,Education,POINT (8276399 3697917)
,Education,POINT (8276457 3697878)
,Education,POINT (8276213 3697859)
,Education,POINT (8276477 3697854)
,Education,POINT (8275210 3697843)
,Education,POINT (8274993 3697843)
,Education,POINT (8274866 3697824)
,Education,POINT (8275099 3697821)
,Education,POINT (8275096 3697779)
,Education,POINT (8276541 3697775)
,Education,POINT (8276542 3697775)
,Education,POINT (8276452 3697736)
,Education,POINT (8276453 3697736)
,Education,POINT (8274847 3697732)
,Education,POINT (8274982 3697575)
,Education,POINT (8275524 3697559)
,Education,POINT (8275306 3697129)
,Education,POINT (8275314 3697119)
,Education,POINT (8275370 3697105)
,Education,POINT (8275217 3697094)
,Education,POINT (8275252 3697054)
,Education,POINT (8275613 3697032)
,Education,POINT (8275123 3697027)
,Education,POINT (8275513 3696977)
,Education,POINT (8275514 3696977)
,Education,POINT (8275584 3696868)
,Education,POINT (8275515 3696855)
,Education,POINT (8276090 3696767)
,Education,POINT (8276302 3696737)
,Education,POINT (8275443 3696736)
,Education,POINT (8275209 3696677)
,Education,POINT (8275210 3696677)
,Education,POINT (8275209 3696676)
,Education,POINT (8275210 3696676)
,Education,POINT (8275884 3696659)
,Education,POINT (8276290 3696577)
,Education,POINT (8274721 3696557)
,Education,POINT (8276425 3696507)
,Education,POINT (8276509 3696499)
,Education,POINT (8276510 3696499)
,Education,POINT (8275489 3696472)
,Education,POINT (8275920 3696468)
,Education,POINT (8276136 3696465)
,Education,POINT (8276440 3696440)
,Education,POINT (8276440 3696416)
,Education,POINT (8276075 3700191)
,Education,POINT (8276075 3700190)
,Education,POINT (8275542 3700184)
,Education,POINT (8276170 3700098)
,Education,POINT (8276485 3700081)
,Education,POINT (8275229 3700043)
,Education,POINT (8275590 3700033)
,Education,POINT (8276390 3700016)
,Education,POINT (8276390 3700015)
,Education,POINT (8275179 3699993)
,Education,POINT (8275179 3699992)
,Education,POINT (8275168 3699975)
,Education,POINT (8275393 3699947)
,Education,POINT (8275393 3699946)
,Education,POINT (8275458 3699939)
,Education,POINT (8276159 3699936)
,Education,POINT (8275391 3699924)
,Education,POINT (8275205 3699850)
,Education,POINT (8275033 3699779)
,Education,POINT (8275600 3699751)
,Education,POINT (8276381 3699741)
,Education,POINT (8276382 3699741)
,Education,POINT (8275032 3699719)
,Education,POINT (8275545 3699701)
,Education,POINT (8275487 3699680)
,Education,POINT (8276286 3699673)
,Education,POINT (8276286 3699672)
,Education,POINT (8275105 3699639)
,Education,POINT (8276040 3699615)
,Education,POINT (8275202 3699575)
,Education,POINT (8275202 3699574)
,Education,POINT (8276000 3699539)
,Education,POINT (8276001 3699539)
,Education,POINT (8276537 3699526)
,Education,POINT (8275991 3699471)
,Education,POINT (8275344 3699462)
,Education,POINT (8276246 3699455)
,Education,POINT (8276564 3699439)
,Education,POINT (8276565 3699439)
,Education,POINT (8276456 3699438)
,Education,POINT (8276594 3699435)
,Education,POINT (8276592 3699423)
,Education,POINT (8276539 3699314)
,Education,POINT (8276539 3699313)
,Education,POINT (8276442 3699293)
,Education,POINT (8276479 3699251)
,Education,POINT (8275962 3699059)
,Education,POINT (8275063 3699052)
,Education,POINT (8275906 3699031)
,Education,POINT (8275774 3698979)
,Education,POINT (8276153 3698943)
,Education,POINT (8275659 3698921)
,Education,POINT (8275381 3698894)
,Education,POINT (8275381 3698893)
,Education,POINT (8275382 3698858)
,Education,POINT (8275369 3698854)
,Education,POINT (8276162 3698785)
,Education,POINT (8276233 3698785)
,Education,POINT (8275282 3698763)
,Education,POINT (8276182 3698755)
,Education,POINT (8276546 3698695)
,Education,POINT (8276167 3698569)
,Education,POINT (8276179 3698539)
,Education,POINT (8276283 3698521)
,Education,POINT (8275687 3698492)
,Education,POINT (8276375 3698464)
,Education,POINT (8276531 3698398)
,Education,POINT (8276003 3698390)
,Education,POINT (8276312 3698369)
,Education,POINT (8276293 3698344)
,Education,POINT (8276379 3698323)
,Education,POINT (8274845 3698309)
,Education,POINT (8275240 3702045)
,Education,POINT (8275679 3702035)
,Education,POINT (8275680 3702035)
,Education,POINT (8274982 3702023)
,Education,POINT (8275596 3701972)
,Education,POINT (8276154 3701931)
,Education,POINT (8275943 3701883)
,Education,POINT (8275517 3701881)
,Education,POINT (8276306 3701841)
,Education,POINT (8275853 3701828)
,Education,POINT (8276541 3701814)
,Education,POINT (8275186 3701788)
,Education,POINT (8276391 3701783)
,Education,POINT (8274928 3701748)
,Education,POINT (8276284 3701718)
,Education,POINT (8276450 3701717)
,Education,POINT (8276215 3701666)
,Education,POINT (8275590 3701654)
,Education,POINT (8275590 3701653)
,Education,POINT (8275919 3701631)
,Education,POINT (8275920 3701631)
,Education,POINT (8275920 3701630)
,Education,POINT (8275932 3701611)
,Education,POINT (8275758 3701593)
,Education,POINT (8275753 3701571)
,Education,POINT (8275940 3701451)
