name,POI,geometry
,Health Points,POINT (8282539.77089469 3706954.35348487)
,Health Points,POINT (8280950.67089469 3706655.17848487)
,Health Points,POINT (8281147.77089469 3706636.65348487)
,Health Points,POINT (8282135.44589469 3706562.32848487)
,Health Points,POINT (8282245.92089469 3706464.30348487)
,Health Points,POINT (8281288.09589469 3706396.35348487)
,Health Points,POINT (8281774.77089469 3706349.92848487)
,Health Points,POINT (8281758.04589469 3706347.67848487)
,Health Points,POINT (8282128.02089469 3706336.80348487)
,Health Points,POINT (8282025.27089469 3706304.32848487)
,Health Points,POINT (8281811.44589469 3706302.22848487)
,Health Points,POINT (8281213.47089469 3706211.17848487)
,Health Points,POINT (8282225.97089469 3709735.35348487)
,Health Points,POINT (8282250.42089469 3709708.35348487)
,Health Points,POINT (8281093.09589469 3709559.17848487)
,Health Points,POINT (8281959.57089469 3709471.57848487)
,Health Points,POINT (8282475.57089469 3709369.57848487)
,Health Points,POINT (8281521.57089469 3709356.97848487)
,Health Points,POINT (8280934.54589469 3709290.97848487)
,Health Points,POINT (8282175.49589469 3709237.57848487)
,Health Points,POINT (8281119.42089469 3709194.82848487)
,Health Points,POINT (8281978.99589469 3709194.22848487)
,Health Points,POINT (8282170.99589469 3709167.45348487)
,Health Points,POINT (8281305.12089469 3709087.95348487)
,Health Points,POINT (8281225.09589469 3709071.90348487)
,Health Points,POINT (8281756.24589469 3709003.20348487)
,Health Points,POINT (8280776.89589469 3709001.92848487)
,Health Points,POINT (8282508.72089469 3708770.25348487)
,Health Points,POINT (8282273.74589469 3708699.82848487)
,Health Points,POINT (8281485.49589469 3708173.10348487)
,Health Points,POINT (8282059.02089469 3711544.72848487)
,Health Points,POINT (8282153.37089469 3711536.40348487)
,Health Points,POINT (8282157.87089469 3711322.57848487)
,Health Points,POINT (8282254.32089469 3711230.32848487)
,Health Points,POINT (8281497.72089469 3711169.12848487)
,Health Points,POINT (8282386.02089469 3711112.95348487)
,Health Points,POINT (8282104.39589469 3711045.82848487)
,Health Points,POINT (8282270.14589469 3711015.00348487)
,Health Points,POINT (8281100.89589469 3710772.00348487)
,Health Points,POINT (8282421.49589469 3710761.87848487)
,Health Points,POINT (8281219.39589469 3710655.22848487)
,Health Points,POINT (8281319.74589469 3710626.80348487)
,Health Points,POINT (8281029.49589469 3710565.07848487)
,Health Points,POINT (8281682.52089469 3710431.95348487)
,Health Points,POINT (8281703.14589469 3710399.70348487)
,Health Points,POINT (8281979.89589469 3710308.57848487)
,Health Points,POINT (8281425.72089469 3710172.15348487)
,Health Points,POINT (8281372.02089469 3710041.05348487)
,Health Points,POINT (8282000.52089469 3712171.50348487)
,Health Points,POINT (8283863.97089469 3679873.20348487)
,Health Points,POINT (8283833.22089469 3679810.20348487)
,Health Points,POINT (8283162.04589469 3690432.52848487)
,Health Points,POINT (8283678.27089469 3691755.30348487)
,Health Points,POINT (8282836.54589469 3691563.60348487)
,Health Points,POINT (8283123.79589469 3691524.75348487)
,Health Points,POINT (8283772.32089469 3691164.90348487)
,Health Points,POINT (8284046.14589469 3694207.50348487)
,Health Points,POINT (8283313.39589469 3694178.62848487)
,Health Points,POINT (8283545.97089469 3693600.00348487)
,Health Points,POINT (8283785.44589469 3692925.15348487)
,Health Points,POINT (8283720.94589469 3696453.75348487)
,Health Points,POINT (8283252.49589469 3696293.77848487)
,Health Points,POINT (8283280.84589469 3696048.97848487)
,Health Points,POINT (8283600.27089469 3696036.67848487)
,Health Points,POINT (8283943.39589469 3695787.30348487)
,Health Points,POINT (8283901.02089469 3695722.20348487)
,Health Points,POINT (8283601.54589469 3695680.72848487)
,Health Points,POINT (8283180.27089469 3695639.55348487)
,Health Points,POINT (8284376.67089469 3695627.32848487)
,Health Points,POINT (8283153.34589469 3697978.87848487)
,Health Points,POINT (8282933.89589469 3697376.32848487)
,Health Points,POINT (8284374.79589469 3696988.27848487)
,Health Points,POINT (8283020.14589469 3696984.37848487)
,Health Points,POINT (8283537.34589469 3699610.50348487)
,Health Points,POINT (8283597.34589469 3700943.17848487)
,Health Points,POINT (8284401.12089469 3703841.85348487)
,Health Points,POINT (8282604.27089469 3703823.02848487)
,Health Points,POINT (8284355.14589469 3703689.90348487)
,Health Points,POINT (8284402.92089469 3703673.17848487)
,Health Points,POINT (8283313.09589469 3703624.27848487)
,Health Points,POINT (8283955.92089469 3702402.15348487)
,Health Points,POINT (8283572.52089469 3705776.47848487)
,Health Points,POINT (8282574.72089469 3705553.05348487)
,Health Points,POINT (8283960.72089469 3705407.32848487)
,Health Points,POINT (8282949.72089469 3705384.07848487)
,Health Points,POINT (8284443.79589469 3705382.87848487)
,Health Points,POINT (8283516.42089469 3705207.60348487)
,Health Points,POINT (8283620.89589469 3705191.47848487)
,Health Points,POINT (8282796.19589469 3705062.85348487)
,Health Points,POINT (8283351.57089469 3704316.00348487)
,Health Points,POINT (8283138.42089469 3704300.17848487)
,Health Points,POINT (8282765.22089469 3704261.10348487)
,Health Points,POINT (8283651.94589469 3707876.70348487)
,Health Points,POINT (8283627.79589469 3707827.95348487)
,Health Points,POINT (8283736.47089469 3707801.70348487)
,Health Points,POINT (8283735.27089469 3707742.00348487)
,Health Points,POINT (8282580.04589469 3707723.10348487)
,Health Points,POINT (8283748.09589469 3707682.00348487)
,Health Points,POINT (8282604.19589469 3707597.77848487)
,Health Points,POINT (8284353.94589469 3707409.97848487)
,Health Points,POINT (8284113.87089469 3707307.30348487)
,Health Points,POINT (8283614.07089469 3707274.37848487)
,Health Points,POINT (8283630.19589469 3707270.47848487)
,Health Points,POINT (8284387.69589469 3707268.67848487)
,Health Points,POINT (8284057.47089469 3706721.40348487)
,Health Points,POINT (8283956.52089469 3706365.75348487)
,Health Points,POINT (8284050.27089469 3706340.17848487)
,Health Points,POINT (8283425.89589469 3706257.15348487)
,Health Points,POINT (8283927.57089469 3706238.32848487)
,Health Points,POINT (8283101.07089469 3709289.77848487)
,Health Points,POINT (8283488.97089469 3708863.77848487)
,Health Points,POINT (8282635.02089469 3708739.50348487)
,Health Points,POINT (8283741.19589469 3708705.75348487)
,Health Points,POINT (8282690.52089469 3708409.27848487)
,Health Points,POINT (8284248.49589469 3708378.52848487)
,Health Points,POINT (8283089.74589469 3708171.30348487)
,Health Points,POINT (8283116.37089469 3708133.72848487)
,Health Points,POINT (8283168.57089469 3708112.87848487)
,Health Points,POINT (8284028.14589469 3711471.22848487)
,Health Points,POINT (8283180.49589469 3711445.05348487)
,Health Points,POINT (8283218.14589469 3711346.72848487)
,Health Points,POINT (8283701.82089469 3710976.45348487)
,Health Points,POINT (8282969.14589469 3710275.72848487)
,Health Points,POINT (8286205.69589469 3674325.30348487)
,Health Points,POINT (8286200.67089469 3674314.20348487)
,Health Points,POINT (8285224.02089469 3692253.37848487)
,Health Points,POINT (8286040.32089469 3692146.12848487)
,Health Points,POINT (8285980.92089469 3692141.62848487)
,Health Points,POINT (8284910.82089469 3691420.87848487)
,Health Points,POINT (8285451.79589469 3693801.45348487)
,Health Points,POINT (8285565.87089469 3693701.10348487)
,Health Points,POINT (8284571.29589469 3695482.50348487)
,Health Points,POINT (8284606.54589469 3695481.00348487)
,Health Points,POINT (8284610.74589469 3695396.55348487)
,Health Points,POINT (8284585.09589469 3695380.65348487)
,Health Points,POINT (8284666.24589469 3695345.10348487)
,Health Points,POINT (8284749.87089469 3695205.37848487)
,Health Points,POINT (8285304.94589469 3695190.52848487)
,Health Points,POINT (8285359.84589469 3697125.30348487)
,Health Points,POINT (8285087.89589469 3696889.42848487)
,Health Points,POINT (8284665.94589469 3696886.35348487)
,Health Points,POINT (8286362.82089469 3702094.87848487)
,Health Points,POINT (8284496.67089469 3703526.62848487)
,Health Points,POINT (8285828.29589469 3702697.72848487)
,Health Points,POINT (8284767.19589469 3706083.97848487)
,Health Points,POINT (8285919.12089469 3705092.62848487)
,Health Points,POINT (8284925.44589469 3704797.57848487)
,Health Points,POINT (8284712.82089469 3704589.22848487)
,Health Points,POINT (8285742.34589469 3707582.25348487)
,Health Points,POINT (8285535.12089469 3707402.77848487)
,Health Points,POINT (8285127.87089469 3707033.77848487)
,Health Points,POINT (8285126.97089469 3706993.65348487)
,Health Points,POINT (8284934.97089469 3706929.00348487)
,Health Points,POINT (8284581.19589469 3709965.52848487)
,Health Points,POINT (8285550.04589469 3709666.87848487)
,Health Points,POINT (8285564.07089469 3709383.00348487)
,Health Points,POINT (8284501.77089469 3710162.62848487)
,Health Points,POINT (8284494.27089469 3710150.92848487)
,Health Points,POINT (8286663.79589469 3693761.40348487)
,Health Points,POINT (8286793.39589469 3692789.92848487)
,Health Points,POINT (8286862.62089469 3692759.77848487)
,Health Points,POINT (8288200.54589469 3700341.30348487)
,Health Points,POINT (8288236.39589469 3700162.42848487)
,Health Points,POINT (8286436.24589469 3702063.30348487)
,Health Points,POINT (8288157.87089469 3702018.07848487)
,Health Points,POINT (8288102.59589469 3701990.92848487)
,Health Points,POINT (8286736.32089469 3701731.20348487)
,Health Points,POINT (8287207.24589469 3701644.65348487)
,Health Points,POINT (8287408.77089469 3701375.92848487)
,Health Points,POINT (8288145.64589469 3701249.25348487)
,Health Points,POINT (8286445.47089469 3703865.47848487)
,Health Points,POINT (8287507.84589469 3702830.10348487)
,Health Points,POINT (8287943.52089469 3702334.35348487)
,Health Points,POINT (8286501.94589469 3707875.72848487)
,Health Points,POINT (8287326.94589469 3707840.77848487)
,Health Points,POINT (8287320.04589469 3707813.62848487)
,Health Points,POINT (8286450.27089469 3707593.65348487)
,Health Points,POINT (8286972.49589469 3707571.82848487)
,Health Points,POINT (8286442.84589469 3707453.25348487)
,Health Points,POINT (8286977.82089469 3707026.57848487)
,Health Points,POINT (8287602.79589469 3709677.37848487)
,Health Points,POINT (8286906.49589469 3709630.50348487)
,Health Points,POINT (8287102.39589469 3714892.35348487)
,Health Points,POINT (8287367.52089469 3714265.12848487)
,Health Points,POINT (8289723.94589469 3689259.37848487)
,Health Points,POINT (8289751.09589469 3689219.17848487)
,Health Points,POINT (8289138.72089469 3692167.95348487)
,Health Points,POINT (8289213.64589469 3692071.87848487)
,Health Points,POINT (8289405.04589469 3691410.45348487)
,Health Points,POINT (8289455.22089469 3691378.57848487)
,Health Points,POINT (8289358.77089469 3691332.82848487)
,Health Points,POINT (8289996.27089469 3694556.85348487)
,Health Points,POINT (8288528.67089469 3700259.17848487)
,Health Points,POINT (8288350.77089469 3701410.87848487)
,Health Points,POINT (8288736.19589469 3707981.40348487)
,Health Points,POINT (8289490.77089469 3707886.52848487)
,Health Points,POINT (8288507.82089469 3709967.85348487)
,Health Points,POINT (8288719.47089469 3709918.05348487)
,Health Points,POINT (8289172.77089469 3708524.02848487)
,Health Points,POINT (8289757.99589469 3710231.85348487)
,Health Points,POINT (8290186.77089469 3710224.12848487)
,Health Points,POINT (8290234.54589469 3710215.35348487)
,Health Points,POINT (8290232.07089469 3710198.40348487)
,Health Points,POINT (8290180.47089469 3710185.57848487)
,Health Points,POINT (8289524.14589469 3710018.70348487)
,Health Points,POINT (8289308.89589469 3717018.30348487)
,Health Points,POINT (8289347.14589469 3717012.97848487)
,Health Points,POINT (8289260.22089469 3716984.62848487)
,Health Points,POINT (8291624.14589469 3681816.67848487)
,Health Points,POINT (8292008.07089469 3686365.27848487)
,Health Points,POINT (8292125.74589469 3686176.87848487)
,Health Points,POINT (8291842.09589469 3685430.17848487)
,Health Points,POINT (8291009.37089469 3688300.72848487)
,Health Points,POINT (8291732.22089469 3696355.87848487)
,Health Points,POINT (8291369.74589469 3697629.22848487)
,Health Points,POINT (8291730.72089469 3697315.50348487)
,Health Points,POINT (8292098.82089469 3707751.82848487)
,Health Points,POINT (8292059.44589469 3707711.55348487)
,Health Points,POINT (8291150.29589469 3709939.27848487)
,Health Points,POINT (8290901.52089469 3709873.50348487)
,Health Points,POINT (8290904.22089469 3709861.87848487)
,Health Points,POINT (8290288.24589469 3709632.97848487)
,Health Points,POINT (8290282.32089469 3709202.10348487)
,Health Points,POINT (8290692.87089469 3708427.80348487)
,Health Points,POINT (8290383.49589469 3708214.27848487)
,Health Points,POINT (8290429.47089469 3710197.87848487)
,Health Points,POINT (8290370.67089469 3712539.00348487)
,Health Points,POINT (8292813.94589469 3680398.20348487)
,Health Points,POINT (8292318.04589469 3686033.92848487)
,Health Points,POINT (8292177.34589469 3685814.32848487)
,Health Points,POINT (8292724.09589469 3687077.10348487)
,Health Points,POINT (8292724.09589469 3687050.62848487)
,Health Points,POINT (8292873.12089469 3703157.85348487)
,Health Points,POINT (8292816.94589469 3707693.70348487)
,Health Points,POINT (8293351.39589469 3709812.67848487)
,Health Points,POINT (8293616.82089469 3709607.17848487)
,Health Points,POINT (8293545.49589469 3709558.80348487)
,Health Points,POINT (8293295.59589469 3708577.35348487)
,Health Points,POINT (8292797.82089469 3710275.20348487)
,Health Points,POINT (8293288.39589469 3710264.70348487)
,Health Points,POINT (8293921.99589469 3716523.37848487)
,Health Points,POINT (8295519.72089469 3694128.82848487)
,Health Points,POINT (8294354.67089469 3695119.42848487)
,Health Points,POINT (8294428.99589469 3695014.95348487)
,Health Points,POINT (8294405.14589469 3694971.30348487)
,Health Points,POINT (8295715.54589469 3696633.22848487)
,Health Points,POINT (8295622.39589469 3706536.07848487)
,Health Points,POINT (8294151.04589469 3715466.02848487)
,Health Points,POINT (8296817.67089469 3695209.65348487)
,Health Points,POINT (8296517.59589469 3712201.87848487)
,Health Points,POINT (8245253.37089469 3671455.57848487)
