name,POI,geometry
,Food Points,POINT (8271716 3711889)
,Food Points,POINT (8271595 3711884)
,Food Points,POINT (8272710 3711798)
,Food Points,POINT (8271984 3711735)
,Food Points,POINT (8271741 3711732)
,Food Points,POINT (8271732 3711727)
,Food Points,POINT (8271853 3711719)
,Food Points,POINT (8271699 3711702)
,Food Points,POINT (8272378 3711678)
,Food Points,POINT (8271820 3711668)
,Food Points,POINT (8271210 3715394)
,Food Points,POINT (8271697 3715048)
,Food Points,POINT (8271700 3715018)
,Food Points,POINT (8271756 3715014)
,Food Points,POINT (8271726 3714988)
,Food Points,POINT (8272048 3714790)
,Food Points,POINT (8270879 3714684)
,Food Points,POINT (8271504 3714575)
,Food Points,POINT (8271581 3714540)
,Food Points,POINT (8272043 3714523)
,Food Points,POINT (8271202 3714502)
,Food Points,POINT (8271831 3714463)
,Food Points,POINT (8271865 3714423)
,Food Points,POINT (8271658 3714414)
,Food Points,POINT (8271685 3714399)
,Food Points,POINT (8271694 3714386)
,Food Points,POINT (8271632 3714373)
,Food Points,POINT (8271682 3714364)
,Food Points,POINT (8271669 3714361)
,Food Points,POINT (8271454 3714282)
,Food Points,POINT (8271396 3714280)
,Food Points,POINT (8271315 3714246)
,Food Points,POINT (8271166 3714205)
,Food Points,POINT (8270889 3714114)
,Food Points,POINT (8270880 3714071)
,Food Points,POINT (8272052 3718875)
,Food Points,POINT (8272037 3718857)
,Food Points,POINT (8271850 3718766)
,Food Points,POINT (8271879 3718758)
,Food Points,POINT (8271776 3718656)
,Food Points,POINT (8271838 3718590)
,Food Points,POINT (8272940 3675682)
,Food Points,POINT (8272857 3677936)
,Food Points,POINT (8274253 3684214)
,Food Points,POINT (8273786 3684060)
,Food Points,POINT (8274245 3683449)
,Food Points,POINT (8273517 3688704)
,Food Points,POINT (8273591 3688698)
,Food Points,POINT (8273454 3688610)
,Food Points,POINT (8274580 3688396)
,Food Points,POINT (8274490 3687430)
,Food Points,POINT (8274624 3687134)
,Food Points,POINT (8274117 3687099)
,Food Points,POINT (8274233 3686920)
,Food Points,POINT (8273762 3690594)
,Food Points,POINT (8273889 3690583)
,Food Points,POINT (8273146 3690513)
,Food Points,POINT (8273561 3690251)
,Food Points,POINT (8273642 3690211)
,Food Points,POINT (8273732 3690186)
,Food Points,POINT (8273043 3689944)
,Food Points,POINT (8274002 3689903)
,Food Points,POINT (8273041 3688963)
,Food Points,POINT (8273612 3688867)
,Food Points,POINT (8273577 3688830)
,Food Points,POINT (8273614 3688829)
,Food Points,POINT (8273593 3688801)
,Food Points,POINT (8274674 3692493)
,Food Points,POINT (8274458 3692462)
,Food Points,POINT (8273901 3692248)
,Food Points,POINT (8273371 3691997)
,Food Points,POINT (8273142 3691933)
,Food Points,POINT (8273210 3691871)
,Food Points,POINT (8273246 3691852)
,Food Points,POINT (8273335 3691824)
,Food Points,POINT (8273305 3691824)
,Food Points,POINT (8273265 3691780)
,Food Points,POINT (8273478 3691778)
,Food Points,POINT (8273425 3691770)
,Food Points,POINT (8273098 3691767)
,Food Points,POINT (8272932 3691762)
,Food Points,POINT (8273451 3691754)
,Food Points,POINT (8273570 3691703)
,Food Points,POINT (8273166 3691578)
,Food Points,POINT (8273181 3691574)
,Food Points,POINT (8273089 3691517)
,Food Points,POINT (8273213 3691479)
,Food Points,POINT (8273239 3691445)
,Food Points,POINT (8273325 3691411)
,Food Points,POINT (8273416 3690999)
,Food Points,POINT (8273538 3690981)
,Food Points,POINT (8274375 3694407)
,Food Points,POINT (8273917 3694356)
,Food Points,POINT (8274409 3694281)
,Food Points,POINT (8273277 3694200)
,Food Points,POINT (8274453 3694186)
,Food Points,POINT (8274460 3694172)
,Food Points,POINT (8274401 3694169)
,Food Points,POINT (8274493 3694163)
,Food Points,POINT (8273226 3694140)
,Food Points,POINT (8273189 3694128)
,Food Points,POINT (8273111 3694124)
,Food Points,POINT (8274478 3694118)
,Food Points,POINT (8273292 3694109)
,Food Points,POINT (8274222 3694097)
,Food Points,POINT (8273120 3694094)
,Food Points,POINT (8274509 3694084)
,Food Points,POINT (8274490 3694068)
,Food Points,POINT (8274498 3694059)
,Food Points,POINT (8274513 3694013)
,Food Points,POINT (8273911 3694011)
,Food Points,POINT (8274595 3693957)
,Food Points,POINT (8273027 3693955)
,Food Points,POINT (8273722 3693949)
,Food Points,POINT (8273036 3693942)
,Food Points,POINT (8274609 3693941)
,Food Points,POINT (8273752 3693938)
,Food Points,POINT (8273078 3693934)
,Food Points,POINT (8273152 3693924)
,Food Points,POINT (8273612 3693923)
,Food Points,POINT (8273002 3693902)
,Food Points,POINT (8273620 3693894)
,Food Points,POINT (8274625 3693867)
,Food Points,POINT (8274621 3693854)
,Food Points,POINT (8273404 3693853)
,Food Points,POINT (8273017 3693804)
,Food Points,POINT (8273025 3693797)
,Food Points,POINT (8273007 3693781)
,Food Points,POINT (8273596 3693758)
,Food Points,POINT (8273195 3693736)
,Food Points,POINT (8272831 3693725)
,Food Points,POINT (8273725 3693704)
,Food Points,POINT (8274118 3693704)
,Food Points,POINT (8272960 3693688)
,Food Points,POINT (8274110 3693684)
,Food Points,POINT (8272905 3693624)
,Food Points,POINT (8272905 3693558)
,Food Points,POINT (8272870 3693498)
,Food Points,POINT (8272849 3693461)
,Food Points,POINT (8272797 3693443)
,Food Points,POINT (8272833 3693427)
,Food Points,POINT (8272842 3693401)
,Food Points,POINT (8274657 3693359)
,Food Points,POINT (8274554 3693341)
,Food Points,POINT (8272825 3693323)
,Food Points,POINT (8272833 3693320)
,Food Points,POINT (8274649 3693311)
,Food Points,POINT (8274661 3693298)
,Food Points,POINT (8274652 3693264)
,Food Points,POINT (8272914 3693177)
,Food Points,POINT (8272924 3693173)
,Food Points,POINT (8274628 3693126)
,Food Points,POINT (8274633 3693064)
,Food Points,POINT (8274029 3693032)
,Food Points,POINT (8273702 3693031)
,Food Points,POINT (8273048 3693026)
,Food Points,POINT (8272944 3693023)
,Food Points,POINT (8273595 3692986)
,Food Points,POINT (8272882 3692964)
,Food Points,POINT (8273602 3692948)
,Food Points,POINT (8274402 3692928)
,Food Points,POINT (8272871 3692898)
,Food Points,POINT (8274426 3692877)
,Food Points,POINT (8274014 3692872)
,Food Points,POINT (8273566 3692848)
,Food Points,POINT (8274595 3692803)
,Food Points,POINT (8274028 3692791)
,Food Points,POINT (8273721 3692772)
,Food Points,POINT (8273553 3692772)
,Food Points,POINT (8274310 3692744)
,Food Points,POINT (8274050 3692687)
,Food Points,POINT (8274097 3692639)
,Food Points,POINT (8274156 3692596)
,Food Points,POINT (8273893 3696378)
,Food Points,POINT (8273961 3696367)
,Food Points,POINT (8273898 3696366)
,Food Points,POINT (8273993 3696364)
,Food Points,POINT (8274037 3696363)
,Food Points,POINT (8273943 3696358)
,Food Points,POINT (8273899 3696337)
,Food Points,POINT (8273972 3696336)
,Food Points,POINT (8273911 3696333)
,Food Points,POINT (8273914 3696289)
,Food Points,POINT (8273907 3696212)
,Food Points,POINT (8273256 3696184)
,Food Points,POINT (8274507 3695667)
,Food Points,POINT (8274411 3695636)
,Food Points,POINT (8274475 3695622)
,Food Points,POINT (8274460 3695617)
,Food Points,POINT (8274436 3695614)
,Food Points,POINT (8274480 3695589)
,Food Points,POINT (8274420 3695588)
,Food Points,POINT (8274466 3695565)
,Food Points,POINT (8274407 3695530)
,Food Points,POINT (8274412 3695506)
,Food Points,POINT (8274397 3695497)
,Food Points,POINT (8274147 3695410)
,Food Points,POINT (8274080 3695371)
,Food Points,POINT (8274348 3695322)
,Food Points,POINT (8274572 3695302)
,Food Points,POINT (8273219 3695230)
,Food Points,POINT (8274471 3695140)
,Food Points,POINT (8273252 3695070)
,Food Points,POINT (8274055 3694991)
,Food Points,POINT (8273727 3694746)
,Food Points,POINT (8273272 3694681)
,Food Points,POINT (8273282 3698248)
,Food Points,POINT (8273184 3698219)
,Food Points,POINT (8274561 3698218)
,Food Points,POINT (8273459 3698166)
,Food Points,POINT (8273996 3698143)
,Food Points,POINT (8273137 3698126)
,Food Points,POINT (8273086 3698125)
,Food Points,POINT (8273413 3698121)
,Food Points,POINT (8274002 3698084)
,Food Points,POINT (8274012 3698054)
,Food Points,POINT (8274172 3698049)
,Food Points,POINT (8273612 3698044)
,Food Points,POINT (8273603 3698041)
,Food Points,POINT (8273637 3698030)
,Food Points,POINT (8273266 3698029)
,Food Points,POINT (8273346 3698006)
,Food Points,POINT (8273409 3697960)
,Food Points,POINT (8273583 3697944)
,Food Points,POINT (8273646 3697930)
,Food Points,POINT (8273410 3697914)
,Food Points,POINT (8273468 3697883)
,Food Points,POINT (8273499 3697879)
,Food Points,POINT (8273446 3697872)
,Food Points,POINT (8273514 3697860)
,Food Points,POINT (8273019 3697856)
,Food Points,POINT (8272997 3697853)
,Food Points,POINT (8273463 3697851)
,Food Points,POINT (8273371 3697837)
,Food Points,POINT (8273491 3697833)
,Food Points,POINT (8273342 3697811)
,Food Points,POINT (8273471 3697811)
,Food Points,POINT (8273350 3697797)
,Food Points,POINT (8273614 3697795)
,Food Points,POINT (8273452 3697786)
,Food Points,POINT (8273351 3697786)
,Food Points,POINT (8273358 3697781)
,Food Points,POINT (8273392 3697772)
,Food Points,POINT (8273456 3697769)
,Food Points,POINT (8273361 3697760)
,Food Points,POINT (8273438 3697758)
,Food Points,POINT (8273340 3697718)
,Food Points,POINT (8273329 3697687)
,Food Points,POINT (8273337 3697668)
,Food Points,POINT (8273476 3697644)
,Food Points,POINT (8274407 3697613)
,Food Points,POINT (8273166 3697401)
,Food Points,POINT (8273470 3697212)
,Food Points,POINT (8274325 3697183)
,Food Points,POINT (8273267 3697122)
,Food Points,POINT (8273273 3697093)
,Food Points,POINT (8273261 3697042)
,Food Points,POINT (8274326 3697030)
,Food Points,POINT (8274004 3697018)
,Food Points,POINT (8274359 3696996)
,Food Points,POINT (8274149 3696927)
,Food Points,POINT (8273878 3696896)
,Food Points,POINT (8273999 3696879)
,Food Points,POINT (8273879 3696854)
,Food Points,POINT (8272879 3696818)
,Food Points,POINT (8273078 3696599)
,Food Points,POINT (8273065 3696590)
,Food Points,POINT (8273098 3696577)
,Food Points,POINT (8273188 3696544)
,Food Points,POINT (8273187 3696512)
,Food Points,POINT (8273251 3696502)
,Food Points,POINT (8273190 3696478)
,Food Points,POINT (8274158 3696459)
,Food Points,POINT (8273976 3696439)
,Food Points,POINT (8273940 3696425)
,Food Points,POINT (8273844 3696416)
,Food Points,POINT (8274237 3696405)
,Food Points,POINT (8273939 3696398)
,Food Points,POINT (8273895 3696393)
,Food Points,POINT (8273844 3696391)
,Food Points,POINT (8272993 3700189)
,Food Points,POINT (8272815 3700174)
,Food Points,POINT (8272853 3700152)
,Food Points,POINT (8273410 3700061)
,Food Points,POINT (8273493 3699871)
,Food Points,POINT (8273269 3699761)
,Food Points,POINT (8273056 3699632)
,Food Points,POINT (8274170 3699545)
,Food Points,POINT (8274176 3699518)
,Food Points,POINT (8274661 3699506)
,Food Points,POINT (8274672 3699497)
,Food Points,POINT (8274496 3699238)
,Food Points,POINT (8273934 3699205)
,Food Points,POINT (8274021 3699200)
,Food Points,POINT (8273927 3699198)
,Food Points,POINT (8274065 3699173)
,Food Points,POINT (8273890 3699166)
,Food Points,POINT (8273920 3699164)
,Food Points,POINT (8273005 3699146)
,Food Points,POINT (8274666 3698778)
,Food Points,POINT (8274344 3698739)
,Food Points,POINT (8274525 3698644)
,Food Points,POINT (8273783 3698553)
,Food Points,POINT (8274638 3698530)
,Food Points,POINT (8274288 3698488)
,Food Points,POINT (8273453 3698443)
,Food Points,POINT (8272919 3698442)
,Food Points,POINT (8272942 3698426)
,Food Points,POINT (8273540 3698416)
,Food Points,POINT (8274653 3698328)
,Food Points,POINT (8273203 3702079)
,Food Points,POINT (8273243 3702072)
,Food Points,POINT (8272858 3702040)
,Food Points,POINT (8272821 3702002)
,Food Points,POINT (8273413 3701969)
,Food Points,POINT (8273153 3701960)
,Food Points,POINT (8273089 3701950)
,Food Points,POINT (8273018 3701935)
,Food Points,POINT (8273229 3701926)
,Food Points,POINT (8273019 3701920)
,Food Points,POINT (8272943 3701893)
,Food Points,POINT (8272794 3701883)
,Food Points,POINT (8272959 3701879)
,Food Points,POINT (8272817 3701873)
,Food Points,POINT (8273747 3701829)
,Food Points,POINT (8272849 3701824)
,Food Points,POINT (8272859 3701805)
,Food Points,POINT (8273499 3701801)
,Food Points,POINT (8272861 3701791)
,Food Points,POINT (8273893 3701770)
,Food Points,POINT (8274418 3701741)
,Food Points,POINT (8272853 3701736)
,Food Points,POINT (8273520 3701720)
,Food Points,POINT (8273047 3701717)
,Food Points,POINT (8272857 3701715)
,Food Points,POINT (8274420 3701713)
,Food Points,POINT (8272875 3701690)
,Food Points,POINT (8273816 3701683)
,Food Points,POINT (8272875 3701678)
,Food Points,POINT (8273203 3701670)
,Food Points,POINT (8273103 3701667)
,Food Points,POINT (8272895 3701666)
,Food Points,POINT (8272954 3701666)
,Food Points,POINT (8272883 3701663)
,Food Points,POINT (8273009 3701663)
,Food Points,POINT (8273042 3701663)
,Food Points,POINT (8272862 3701651)
,Food Points,POINT (8273378 3701649)
,Food Points,POINT (8273012 3701649)
,Food Points,POINT (8273053 3701648)
,Food Points,POINT (8272884 3701645)
,Food Points,POINT (8272870 3701643)
,Food Points,POINT (8272881 3701634)
,Food Points,POINT (8273833 3701603)
,Food Points,POINT (8273809 3701598)
,Food Points,POINT (8273081 3701557)
,Food Points,POINT (8273200 3701514)
,Food Points,POINT (8272898 3701494)
,Food Points,POINT (8272889 3701464)
,Food Points,POINT (8272901 3701463)
,Food Points,POINT (8272855 3701433)
,Food Points,POINT (8272894 3701425)
,Food Points,POINT (8272810 3701404)
,Food Points,POINT (8272919 3701329)
,Food Points,POINT (8274148 3701294)
,Food Points,POINT (8273222 3701283)
,Food Points,POINT (8272974 3701272)
,Food Points,POINT (8273751 3701266)
,Food Points,POINT (8274368 3701242)
,Food Points,POINT (8274046 3701195)
,Food Points,POINT (8273169 3701183)
,Food Points,POINT (8273148 3701177)
,Food Points,POINT (8273173 3701160)
,Food Points,POINT (8273152 3701159)
,Food Points,POINT (8273039 3701156)
,Food Points,POINT (8273252 3701142)
,Food Points,POINT (8273243 3701098)
,Food Points,POINT (8273199 3701081)
,Food Points,POINT (8273104 3701047)
,Food Points,POINT (8273139 3701007)
,Food Points,POINT (8273634 3701000)
,Food Points,POINT (8272951 3700908)
,Food Points,POINT (8272970 3700889)
,Food Points,POINT (8272882 3700838)
,Food Points,POINT (8272861 3700815)
,Food Points,POINT (8272788 3700804)
,Food Points,POINT (8272811 3700762)
,Food Points,POINT (8272804 3700750)
,Food Points,POINT (8272842 3700745)
,Food Points,POINT (8272799 3700703)
,Food Points,POINT (8273886 3700684)
,Food Points,POINT (8273833 3700668)
,Food Points,POINT (8273849 3700651)
,Food Points,POINT (8273855 3700635)
,Food Points,POINT (8273095 3700597)
,Food Points,POINT (8273779 3700595)
,Food Points,POINT (8273134 3700591)
,Food Points,POINT (8273800 3700582)
,Food Points,POINT (8273721 3700576)
,Food Points,POINT (8273933 3700524)
,Food Points,POINT (8273957 3700513)
,Food Points,POINT (8273706 3700504)
,Food Points,POINT (8272805 3700495)
,Food Points,POINT (8273638 3700490)
,Food Points,POINT (8273351 3700487)
,Food Points,POINT (8273433 3700480)
,Food Points,POINT (8273360 3700381)
,Food Points,POINT (8273474 3700372)
,Food Points,POINT (8273575 3700364)
,Food Points,POINT (8273320 3700352)
,Food Points,POINT (8273363 3700346)
,Food Points,POINT (8273640 3700346)
,Food Points,POINT (8273626 3700337)
,Food Points,POINT (8274016 3700333)
,Food Points,POINT (8273248 3700319)
,Food Points,POINT (8273140 3700313)
,Food Points,POINT (8273812 3700308)
,Food Points,POINT (8272894 3700306)
,Food Points,POINT (8273105 3700296)
,Food Points,POINT (8273690 3700292)
,Food Points,POINT (8273178 3700271)
,Food Points,POINT (8272837 3704014)
,Food Points,POINT (8273030 3703960)
,Food Points,POINT (8273176 3703849)
,Food Points,POINT (8273787 3703746)
,Food Points,POINT (8273745 3703713)
,Food Points,POINT (8272935 3703686)
,Food Points,POINT (8274292 3703680)
,Food Points,POINT (8274288 3703649)
,Food Points,POINT (8274287 3703637)
,Food Points,POINT (8273176 3703583)
,Food Points,POINT (8273417 3703583)
,Food Points,POINT (8273158 3703496)
,Food Points,POINT (8273239 3703479)
,Food Points,POINT (8274582 3703434)
,Food Points,POINT (8273305 3703424)
,Food Points,POINT (8274265 3703386)
,Food Points,POINT (8274277 3703371)
,Food Points,POINT (8274683 3703367)
,Food Points,POINT (8274322 3703331)
,Food Points,POINT (8274248 3703324)
,Food Points,POINT (8273080 3703309)
,Food Points,POINT (8273086 3703294)
,Food Points,POINT (8274253 3703253)
,Food Points,POINT (8272949 3703242)
,Food Points,POINT (8274416 3703204)
,Food Points,POINT (8274237 3703189)
,Food Points,POINT (8274290 3703175)
,Food Points,POINT (8274519 3703130)
,Food Points,POINT (8274294 3703112)
,Food Points,POINT (8274295 3703099)
,Food Points,POINT (8273067 3703057)
,Food Points,POINT (8272986 3703046)
,Food Points,POINT (8274285 3703038)
,Food Points,POINT (8273187 3703009)
,Food Points,POINT (8274478 3702984)
,Food Points,POINT (8274268 3702975)
,Food Points,POINT (8274041 3702972)
,Food Points,POINT (8273334 3702962)
,Food Points,POINT (8273199 3702944)
,Food Points,POINT (8274266 3702937)
,Food Points,POINT (8274471 3702921)
,Food Points,POINT (8273213 3702911)
,Food Points,POINT (8274261 3702911)
,Food Points,POINT (8274450 3702904)
,Food Points,POINT (8273210 3702890)
,Food Points,POINT (8274505 3702871)
,Food Points,POINT (8274530 3702867)
,Food Points,POINT (8274159 3702832)
,Food Points,POINT (8274158 3702831)
,Food Points,POINT (8272890 3702829)
,Food Points,POINT (8274598 3702828)
,Food Points,POINT (8274636 3702820)
,Food Points,POINT (8274413 3702816)
,Food Points,POINT (8273803 3702805)
,Food Points,POINT (8273372 3702760)
,Food Points,POINT (8272872 3702757)
,Food Points,POINT (8274253 3702749)
,Food Points,POINT (8273183 3702744)
,Food Points,POINT (8272831 3702735)
,Food Points,POINT (8272841 3702713)
,Food Points,POINT (8272852 3702710)
,Food Points,POINT (8273168 3702703)
,Food Points,POINT (8272827 3702672)
,Food Points,POINT (8273063 3702664)
,Food Points,POINT (8273425 3702638)
,Food Points,POINT (8273225 3702559)
,Food Points,POINT (8273295 3702526)
,Food Points,POINT (8273382 3702363)
,Food Points,POINT (8273339 3702356)
,Food Points,POINT (8273282 3702348)
,Food Points,POINT (8273494 3702330)
,Food Points,POINT (8273301 3702291)
,Food Points,POINT (8272870 3702205)
,Food Points,POINT (8272848 3702198)
,Food Points,POINT (8272834 3702196)
,Food Points,POINT (8272889 3702192)
,Food Points,POINT (8273328 3702171)
,Food Points,POINT (8272875 3702163)
,Food Points,POINT (8273172 3705914)
,Food Points,POINT (8274341 3705895)
,Food Points,POINT (8274376 3705889)
,Food Points,POINT (8273196 3705882)
,Food Points,POINT (8273234 3705879)
,Food Points,POINT (8273184 3705861)
,Food Points,POINT (8273174 3705848)
,Food Points,POINT (8273233 3705825)
,Food Points,POINT (8273156 3705822)
,Food Points,POINT (8273372 3705814)
,Food Points,POINT (8273403 3705811)
,Food Points,POINT (8273276 3705775)
,Food Points,POINT (8273124 3705775)
,Food Points,POINT (8273128 3705765)
,Food Points,POINT (8273281 3705764)
,Food Points,POINT (8273332 3705653)
,Food Points,POINT (8273560 3705638)
,Food Points,POINT (8274619 3705614)
,Food Points,POINT (8274103 3705581)
,Food Points,POINT (8273648 3705558)
,Food Points,POINT (8272990 3705532)
,Food Points,POINT (8274124 3705521)
,Food Points,POINT (8272940 3705521)
,Food Points,POINT (8273004 3705493)
,Food Points,POINT (8272999 3705482)
,Food Points,POINT (8273681 3705466)
,Food Points,POINT (8272844 3705446)
,Food Points,POINT (8272884 3705433)
,Food Points,POINT (8272917 3705432)
,Food Points,POINT (8272900 3705430)
,Food Points,POINT (8272887 3705404)
,Food Points,POINT (8272927 3705330)
,Food Points,POINT (8273020 3705316)
,Food Points,POINT (8273004 3705313)
,Food Points,POINT (8272974 3705309)
,Food Points,POINT (8273109 3705305)
,Food Points,POINT (8272887 3705294)
,Food Points,POINT (8272911 3705292)
,Food Points,POINT (8273077 3705282)
,Food Points,POINT (8273038 3705280)
,Food Points,POINT (8272902 3705257)
,Food Points,POINT (8272894 3705227)
,Food Points,POINT (8272889 3705209)
,Food Points,POINT (8273447 3705209)
,Food Points,POINT (8273729 3705127)
,Food Points,POINT (8272852 3705103)
,Food Points,POINT (8273368 3705098)
,Food Points,POINT (8272847 3705089)
,Food Points,POINT (8272823 3705085)
,Food Points,POINT (8272839 3705065)
,Food Points,POINT (8272822 3705043)
,Food Points,POINT (8272825 3705024)
,Food Points,POINT (8273669 3705017)
,Food Points,POINT (8273679 3705012)
,Food Points,POINT (8272815 3704992)
,Food Points,POINT (8273769 3704989)
,Food Points,POINT (8273668 3704987)
,Food Points,POINT (8273719 3704977)
,Food Points,POINT (8273253 3704939)
,Food Points,POINT (8273869 3704938)
,Food Points,POINT (8274455 3704919)
,Food Points,POINT (8273280 3704856)
,Food Points,POINT (8274305 3704786)
,Food Points,POINT (8273100 3704748)
,Food Points,POINT (8273165 3704701)
,Food Points,POINT (8273073 3704677)
,Food Points,POINT (8273080 3704660)
,Food Points,POINT (8273159 3704595)
,Food Points,POINT (8272972 3704488)
,Food Points,POINT (8273703 3704457)
,Food Points,POINT (8273271 3704345)
,Food Points,POINT (8272816 3704322)
,Food Points,POINT (8274201 3704247)
,Food Points,POINT (8274161 3704244)
,Food Points,POINT (8272949 3704195)
,Food Points,POINT (8273951 3704113)
,Food Points,POINT (8273815 3704102)
,Food Points,POINT (8273341 3704095)
,Food Points,POINT (8272943 3704088)
,Food Points,POINT (8274397 3707778)
,Food Points,POINT (8274330 3707756)
,Food Points,POINT (8273352 3707747)
,Food Points,POINT (8273520 3707544)
,Food Points,POINT (8272943 3707524)
,Food Points,POINT (8273709 3707495)
,Food Points,POINT (8273692 3707489)
,Food Points,POINT (8273600 3707462)
,Food Points,POINT (8273412 3707441)
,Food Points,POINT (8273840 3707429)
,Food Points,POINT (8273382 3707419)
,Food Points,POINT (8273162 3707392)
,Food Points,POINT (8273272 3707390)
,Food Points,POINT (8273105 3707381)
,Food Points,POINT (8273439 3707376)
,Food Points,POINT (8273214 3707375)
,Food Points,POINT (8273162 3707366)
,Food Points,POINT (8273143 3707312)
,Food Points,POINT (8273133 3707291)
,Food Points,POINT (8274024 3707285)
,Food Points,POINT (8274072 3707214)
,Food Points,POINT (8273451 3707214)
,Food Points,POINT (8272987 3707196)
,Food Points,POINT (8273878 3707191)
,Food Points,POINT (8273121 3707180)
,Food Points,POINT (8273497 3707175)
,Food Points,POINT (8273072 3707170)
,Food Points,POINT (8273906 3707164)
,Food Points,POINT (8273121 3707160)
,Food Points,POINT (8273706 3707153)
,Food Points,POINT (8273082 3707097)
,Food Points,POINT (8273885 3707076)
,Food Points,POINT (8273176 3707066)
,Food Points,POINT (8273198 3707037)
,Food Points,POINT (8274190 3707034)
,Food Points,POINT (8273261 3707002)
,Food Points,POINT (8273274 3706986)
,Food Points,POINT (8273284 3706980)
,Food Points,POINT (8274341 3706979)
,Food Points,POINT (8274405 3706961)
,Food Points,POINT (8274380 3706954)
,Food Points,POINT (8274408 3706947)
,Food Points,POINT (8274266 3706944)
,Food Points,POINT (8274440 3706939)
,Food Points,POINT (8273664 3706910)
,Food Points,POINT (8274232 3706906)
,Food Points,POINT (8274202 3706886)
,Food Points,POINT (8273453 3706879)
,Food Points,POINT (8273409 3706843)
,Food Points,POINT (8274011 3706794)
,Food Points,POINT (8274495 3706793)
,Food Points,POINT (8274505 3706782)
,Food Points,POINT (8273982 3706774)
,Food Points,POINT (8273907 3706766)
,Food Points,POINT (8273531 3706753)
,Food Points,POINT (8273552 3706740)
,Food Points,POINT (8273702 3706737)
,Food Points,POINT (8273678 3706719)
,Food Points,POINT (8274254 3706718)
,Food Points,POINT (8273694 3706701)
,Food Points,POINT (8273817 3706681)
,Food Points,POINT (8273674 3706671)
,Food Points,POINT (8274264 3706665)
,Food Points,POINT (8273755 3706659)
,Food Points,POINT (8273710 3706648)
,Food Points,POINT (8273683 3706639)
,Food Points,POINT (8273642 3706639)
,Food Points,POINT (8273725 3706627)
,Food Points,POINT (8273689 3706618)
,Food Points,POINT (8273866 3706613)
,Food Points,POINT (8273792 3706606)
,Food Points,POINT (8273722 3706599)
,Food Points,POINT (8273641 3706599)
,Food Points,POINT (8273714 3706599)
,Food Points,POINT (8273713 3706598)
,Food Points,POINT (8274321 3706595)
,Food Points,POINT (8273886 3706582)
,Food Points,POINT (8273608 3706575)
,Food Points,POINT (8274317 3706574)
,Food Points,POINT (8273918 3706567)
,Food Points,POINT (8273683 3706563)
,Food Points,POINT (8272825 3706560)
,Food Points,POINT (8273435 3706559)
,Food Points,POINT (8273897 3706553)
,Food Points,POINT (8273907 3706548)
,Food Points,POINT (8272978 3706546)
,Food Points,POINT (8273925 3706539)
,Food Points,POINT (8274357 3706535)
,Food Points,POINT (8273944 3706535)
,Food Points,POINT (8272962 3706533)
,Food Points,POINT (8273732 3706527)
,Food Points,POINT (8274044 3706521)
,Food Points,POINT (8273717 3706514)
,Food Points,POINT (8274409 3706460)
,Food Points,POINT (8274149 3706455)
,Food Points,POINT (8274207 3706455)
,Food Points,POINT (8274189 3706450)
,Food Points,POINT (8274096 3706439)
,Food Points,POINT (8273640 3706427)
,Food Points,POINT (8273624 3706417)
,Food Points,POINT (8273564 3706405)
,Food Points,POINT (8273608 3706402)
,Food Points,POINT (8273545 3706393)
,Food Points,POINT (8273585 3706389)
,Food Points,POINT (8274444 3706378)
,Food Points,POINT (8274333 3706368)
,Food Points,POINT (8274428 3706347)
,Food Points,POINT (8273516 3706334)
,Food Points,POINT (8273109 3706303)
,Food Points,POINT (8272807 3706299)
,Food Points,POINT (8272795 3706298)
,Food Points,POINT (8274515 3706273)
,Food Points,POINT (8273349 3706260)
,Food Points,POINT (8273382 3706250)
,Food Points,POINT (8273269 3706238)
,Food Points,POINT (8274603 3706234)
,Food Points,POINT (8273478 3706233)
,Food Points,POINT (8274651 3706233)
,Food Points,POINT (8273196 3706159)
,Food Points,POINT (8273388 3706113)
,Food Points,POINT (8273386 3706088)
,Food Points,POINT (8273341 3706048)
,Food Points,POINT (8273342 3706036)
,Food Points,POINT (8273287 3706011)
,Food Points,POINT (8273021 3705995)
,Food Points,POINT (8273276 3705985)
,Food Points,POINT (8273048 3705979)
,Food Points,POINT (8273082 3705961)
,Food Points,POINT (8273257 3705961)
,Food Points,POINT (8273060 3705959)
,Food Points,POINT (8273104 3705954)
,Food Points,POINT (8274467 3705947)
,Food Points,POINT (8273352 3709734)
,Food Points,POINT (8273042 3709719)
,Food Points,POINT (8273143 3709658)
,Food Points,POINT (8274064 3709623)
,Food Points,POINT (8273842 3709614)
,Food Points,POINT (8274050 3709567)
,Food Points,POINT (8274060 3709544)
,Food Points,POINT (8274031 3709533)
,Food Points,POINT (8274001 3709511)
,Food Points,POINT (8273462 3709449)
,Food Points,POINT (8273768 3709314)
,Food Points,POINT (8274674 3709290)
,Food Points,POINT (8273614 3709287)
,Food Points,POINT (8274223 3709264)
,Food Points,POINT (8274435 3709074)
,Food Points,POINT (8273899 3708956)
,Food Points,POINT (8273417 3708936)
,Food Points,POINT (8272993 3708838)
,Food Points,POINT (8272854 3708831)
,Food Points,POINT (8273313 3708813)
,Food Points,POINT (8272948 3708807)
,Food Points,POINT (8273788 3708804)
,Food Points,POINT (8272984 3708799)
,Food Points,POINT (8274090 3708791)
,Food Points,POINT (8274108 3708787)
,Food Points,POINT (8273754 3708780)
